question_text,user_id,response
4. Which colors do you like?,a9754e20-97e3-4bd7-b52e-c9153bf202f5,Two-Tone
3. How old are you?,aa17a526-05cc-4d73-96a0-7a99e25ccafa,Square
2. What's your fit?,aa17a526-05cc-4d73-96a0-7a99e25ccafa,Wide
5. When was your last eye exam?,aa17a526-05cc-4d73-96a0-7a99e25ccafa,1-3 Years
1. What are you looking for?,aa17a526-05cc-4d73-96a0-7a99e25ccafa,Men's Styles
4. Which colors do you like?,aa17a526-05cc-4d73-96a0-7a99e25ccafa,Tortoise
4. Which colors do you like?,aa1dab89-77fd-4212-95cf-156345e2774a,Black
5. When was your last eye exam?,aa1dab89-77fd-4212-95cf-156345e2774a,<1 Year
1. What are you looking for?,aa1dab89-77fd-4212-95cf-156345e2774a,Women's Styles
2. What's your fit?,aa1dab89-77fd-4212-95cf-156345e2774a,Narrow
3. How old are you?,aa1dab89-77fd-4212-95cf-156345e2774a,Square
1. What are you looking for?,aa2f22a5-d8a0-4817-b49f-7dae1dae51cd,Men's Styles
3. How old are you?,aa2f22a5-d8a0-4817-b49f-7dae1dae51cd,Rectangular
2. What's your fit?,aa2f22a5-d8a0-4817-b49f-7dae1dae51cd,Narrow
4. Which colors do you like?,aa2f22a5-d8a0-4817-b49f-7dae1dae51cd,Black
5. When was your last eye exam?,aa2f22a5-d8a0-4817-b49f-7dae1dae51cd,<1 Year
5. When was your last eye exam?,aa68dcb9-899a-405f-afc0-c9d156445b98,<1 Year
4. Which colors do you like?,aa68dcb9-899a-405f-afc0-c9d156445b98,Tortoise
2. What's your fit?,aa68dcb9-899a-405f-afc0-c9d156445b98,Narrow
3. How old are you?,aa68dcb9-899a-405f-afc0-c9d156445b98,Square
1. What are you looking for?,aa68dcb9-899a-405f-afc0-c9d156445b98,Men's Styles
3. How old are you?,aaca18de-48fa-4e34-9251-ca6dcd958318,No Preference
2. What's your fit?,aaca18de-48fa-4e34-9251-ca6dcd958318,Narrow
1. What are you looking for?,aaca18de-48fa-4e34-9251-ca6dcd958318,Men's Styles
4. Which colors do you like?,aaca18de-48fa-4e34-9251-ca6dcd958318,Neutral
1. What are you looking for?,ab24190d-63e5-4804-81ae-06a0999f0bb2,Women's Styles
4. Which colors do you like?,ab24190d-63e5-4804-81ae-06a0999f0bb2,Tortoise
5. When was your last eye exam?,ab24190d-63e5-4804-81ae-06a0999f0bb2,1-3 Years
3. How old are you?,ab24190d-63e5-4804-81ae-06a0999f0bb2,Rectangular
2. What's your fit?,ab24190d-63e5-4804-81ae-06a0999f0bb2,Wide
1. What are you looking for?,ad9cff3e-1256-4ac7-9a97-8ddcc803afdb,Women's Styles
2. What's your fit?,ad9cff3e-1256-4ac7-9a97-8ddcc803afdb,Narrow
3. How old are you?,ad9cff3e-1256-4ac7-9a97-8ddcc803afdb,Rectangular
4. Which colors do you like?,ad9cff3e-1256-4ac7-9a97-8ddcc803afdb,Crystal
1. What are you looking for?,ae0e5c00-30e0-4661-9306-8f738ca60259,Women's Styles
2. What's your fit?,ae0e5c00-30e0-4661-9306-8f738ca60259,Medium
5. When was your last eye exam?,ae0e5c00-30e0-4661-9306-8f738ca60259,1-3 Years
4. Which colors do you like?,ae0e5c00-30e0-4661-9306-8f738ca60259,Black
3. How old are you?,ae0e5c00-30e0-4661-9306-8f738ca60259,Square
1. What are you looking for?,ae7dea51-c5de-4570-b057-b805b4421bc7,Women's Styles
2. What's your fit?,ae7dea51-c5de-4570-b057-b805b4421bc7,I'm not sure. Let's skip it.
2. What's your fit?,ae7fd273-e52a-4f40-8979-37a126265726,I'm not sure. Let's skip it.
3. How old are you?,ae7fd273-e52a-4f40-8979-37a126265726,Square
4. Which colors do you like?,ae7fd273-e52a-4f40-8979-37a126265726,Tortoise
1. What are you looking for?,ae7fd273-e52a-4f40-8979-37a126265726,Women's Styles
5. When was your last eye exam?,ae7fd273-e52a-4f40-8979-37a126265726,1-3 Years
2. What's your fit?,ae86b45d-1661-4ec0-bebc-dacc442ab7d4,Medium
4. Which colors do you like?,ae86b45d-1661-4ec0-bebc-dacc442ab7d4,Two-Tone
5. When was your last eye exam?,ae86b45d-1661-4ec0-bebc-dacc442ab7d4,<1 Year
3. How old are you?,ae86b45d-1661-4ec0-bebc-dacc442ab7d4,Square
1. What are you looking for?,ae86b45d-1661-4ec0-bebc-dacc442ab7d4,I'm not sure. Let's skip it.
3. How old are you?,afa8befb-e949-4916-8b34-e0a720f16414,No Preference
1. What are you looking for?,afa8befb-e949-4916-8b34-e0a720f16414,Women's Styles
4. Which colors do you like?,afa8befb-e949-4916-8b34-e0a720f16414,Tortoise
2. What's your fit?,afa8befb-e949-4916-8b34-e0a720f16414,I'm not sure. Let's skip it.
4. Which colors do you like?,afedf9f0-422d-4ab8-823d-212d6b227a39,Neutral
3. How old are you?,afedf9f0-422d-4ab8-823d-212d6b227a39,Rectangular
2. What's your fit?,afedf9f0-422d-4ab8-823d-212d6b227a39,Narrow
1. What are you looking for?,afedf9f0-422d-4ab8-823d-212d6b227a39,Men's Styles
1. What are you looking for?,b04077af-a56b-45a1-91da-f3fa97c60349,Men's Styles
2. What's your fit?,b04077af-a56b-45a1-91da-f3fa97c60349,I'm not sure. Let's skip it.
3. How old are you?,b0cdfc99-c550-4ef5-8f5b-d9a88ec538b9,No Preference
4. Which colors do you like?,b0cdfc99-c550-4ef5-8f5b-d9a88ec538b9,Black
1. What are you looking for?,b0cdfc99-c550-4ef5-8f5b-d9a88ec538b9,Women's Styles
2. What's your fit?,b0cdfc99-c550-4ef5-8f5b-d9a88ec538b9,Wide
1. What are you looking for?,b0e65644-92cd-4b86-a086-00b330932215,Women's Styles
3. How old are you?,b0e65644-92cd-4b86-a086-00b330932215,Round
2. What's your fit?,b0e65644-92cd-4b86-a086-00b330932215,Wide
4. Which colors do you like?,b0e65644-92cd-4b86-a086-00b330932215,Crystal
1. What are you looking for?,b171c6d5-400e-4be8-8fe6-4194b2b3369c,Women's Styles
2. What's your fit?,b171c6d5-400e-4be8-8fe6-4194b2b3369c,Narrow
3. How old are you?,b171c6d5-400e-4be8-8fe6-4194b2b3369c,Rectangular
4. Which colors do you like?,b171c6d5-400e-4be8-8fe6-4194b2b3369c,Tortoise
5. When was your last eye exam?,b171c6d5-400e-4be8-8fe6-4194b2b3369c,1-3 Years
1. What are you looking for?,b1aa17bc-a1bc-47e5-90df-a11f3c030ebb,Men's Styles
5. When was your last eye exam?,b1aa17bc-a1bc-47e5-90df-a11f3c030ebb,Not Sure. Let's Skip It
3. How old are you?,b1aa17bc-a1bc-47e5-90df-a11f3c030ebb,Rectangular
2. What's your fit?,b1aa17bc-a1bc-47e5-90df-a11f3c030ebb,Medium
4. Which colors do you like?,b1aa17bc-a1bc-47e5-90df-a11f3c030ebb,Tortoise
5. When was your last eye exam?,b21dfcad-7e72-4ec9-9f04-b9bed6bcfccf,3+ Years
4. Which colors do you like?,b21dfcad-7e72-4ec9-9f04-b9bed6bcfccf,Tortoise
3. How old are you?,b21dfcad-7e72-4ec9-9f04-b9bed6bcfccf,Round
2. What's your fit?,b21dfcad-7e72-4ec9-9f04-b9bed6bcfccf,I'm not sure. Let's skip it.
1. What are you looking for?,b21dfcad-7e72-4ec9-9f04-b9bed6bcfccf,Men's Styles
5. When was your last eye exam?,b2bd507c-d281-43ce-a533-80a17bfe7703,<1 Year
1. What are you looking for?,b2bd507c-d281-43ce-a533-80a17bfe7703,Women's Styles
4. Which colors do you like?,b2bd507c-d281-43ce-a533-80a17bfe7703,Neutral
3. How old are you?,b2bd507c-d281-43ce-a533-80a17bfe7703,Rectangular
2. What's your fit?,b2bd507c-d281-43ce-a533-80a17bfe7703,I'm not sure. Let's skip it.
3. How old are you?,b2dc9e20-9dae-4639-bb26-266afb8fab0f,Square
5. When was your last eye exam?,b2dc9e20-9dae-4639-bb26-266afb8fab0f,<1 Year
4. Which colors do you like?,b2dc9e20-9dae-4639-bb26-266afb8fab0f,Black
2. What's your fit?,b2dc9e20-9dae-4639-bb26-266afb8fab0f,Narrow
1. What are you looking for?,b2dc9e20-9dae-4639-bb26-266afb8fab0f,Men's Styles
2. What's your fit?,b395b04a-792b-4e90-a5d6-80131bb9ff02,Medium
4. Which colors do you like?,b395b04a-792b-4e90-a5d6-80131bb9ff02,Black
3. How old are you?,b395b04a-792b-4e90-a5d6-80131bb9ff02,Square
1. What are you looking for?,b395b04a-792b-4e90-a5d6-80131bb9ff02,Women's Styles
5. When was your last eye exam?,b395b04a-792b-4e90-a5d6-80131bb9ff02,3+ Years
1. What are you looking for?,b4d99104-eeab-4cbf-8b9a-d7f6f7152587,Men's Styles
2. What's your fit?,b4d99104-eeab-4cbf-8b9a-d7f6f7152587,I'm not sure. Let's skip it.
2. What's your fit?,b53432cc-95b9-4ace-8dcc-6312c6866e05,Narrow
1. What are you looking for?,b53432cc-95b9-4ace-8dcc-6312c6866e05,Men's Styles
3. How old are you?,b53432cc-95b9-4ace-8dcc-6312c6866e05,Rectangular
5. When was your last eye exam?,b53432cc-95b9-4ace-8dcc-6312c6866e05,1-3 Years
4. Which colors do you like?,b53432cc-95b9-4ace-8dcc-6312c6866e05,Black
3. How old are you?,b562621b-f78e-471f-9987-1d441401b0ec,Square
1. What are you looking for?,b562621b-f78e-471f-9987-1d441401b0ec,Men's Styles
2. What's your fit?,b562621b-f78e-471f-9987-1d441401b0ec,Wide
1. What are you looking for?,b56cb79b-fc5b-4804-a44a-7d865a9e124e,Men's Styles
5. When was your last eye exam?,b56cb79b-fc5b-4804-a44a-7d865a9e124e,<1 Year
2. What's your fit?,b56cb79b-fc5b-4804-a44a-7d865a9e124e,Wide
3. How old are you?,b56cb79b-fc5b-4804-a44a-7d865a9e124e,Square
4. Which colors do you like?,b56cb79b-fc5b-4804-a44a-7d865a9e124e,Crystal
4. Which colors do you like?,b590b3f0-e130-4545-9b0b-ae55f655df97,Tortoise
3. How old are you?,b590b3f0-e130-4545-9b0b-ae55f655df97,Rectangular
1. What are you looking for?,b590b3f0-e130-4545-9b0b-ae55f655df97,Men's Styles
5. When was your last eye exam?,b590b3f0-e130-4545-9b0b-ae55f655df97,<1 Year
2. What's your fit?,b590b3f0-e130-4545-9b0b-ae55f655df97,Medium
2. What's your fit?,b5ed9ff7-399e-450a-950d-5fbd8d138736,Narrow
5. When was your last eye exam?,b5ed9ff7-399e-450a-950d-5fbd8d138736,<1 Year
3. How old are you?,b5ed9ff7-399e-450a-950d-5fbd8d138736,Square
4. Which colors do you like?,b5ed9ff7-399e-450a-950d-5fbd8d138736,Black
1. What are you looking for?,b5ed9ff7-399e-450a-950d-5fbd8d138736,Men's Styles
1. What are you looking for?,b61525c2-4015-4386-89e4-78ebabb09c09,Women's Styles
4. Which colors do you like?,b61525c2-4015-4386-89e4-78ebabb09c09,Black
3. How old are you?,b61525c2-4015-4386-89e4-78ebabb09c09,Rectangular
5. When was your last eye exam?,b61525c2-4015-4386-89e4-78ebabb09c09,<1 Year
2. What's your fit?,b61525c2-4015-4386-89e4-78ebabb09c09,Narrow
1. What are you looking for?,b634014c-1916-4fff-a8a0-80517d2ede80,Women's Styles
4. Which colors do you like?,b634014c-1916-4fff-a8a0-80517d2ede80,Two-Tone
5. When was your last eye exam?,b634014c-1916-4fff-a8a0-80517d2ede80,3+ Years
2. What's your fit?,b634014c-1916-4fff-a8a0-80517d2ede80,Medium
3. How old are you?,b634014c-1916-4fff-a8a0-80517d2ede80,Rectangular
4. Which colors do you like?,b6b17fe5-64ac-4cd1-8f70-14c5e2ff546d,Black
2. What's your fit?,b6b17fe5-64ac-4cd1-8f70-14c5e2ff546d,Medium
1. What are you looking for?,b6b17fe5-64ac-4cd1-8f70-14c5e2ff546d,Men's Styles
3. How old are you?,b6b17fe5-64ac-4cd1-8f70-14c5e2ff546d,Square
2. What's your fit?,b6caf620-c7ae-44ed-bae9-271149f35eb3,Narrow
5. When was your last eye exam?,b6caf620-c7ae-44ed-bae9-271149f35eb3,3+ Years
1. What are you looking for?,b6caf620-c7ae-44ed-bae9-271149f35eb3,Men's Styles
4. Which colors do you like?,b6caf620-c7ae-44ed-bae9-271149f35eb3,Black
3. How old are you?,b6caf620-c7ae-44ed-bae9-271149f35eb3,Rectangular
1. What are you looking for?,b6df8683-fffb-4464-8274-e6c7fc781182,Men's Styles
2. What's your fit?,b6df8683-fffb-4464-8274-e6c7fc781182,I'm not sure. Let's skip it.
3. How old are you?,b6df8683-fffb-4464-8274-e6c7fc781182,Square
4. Which colors do you like?,b6df8683-fffb-4464-8274-e6c7fc781182,Tortoise
5. When was your last eye exam?,b6df8683-fffb-4464-8274-e6c7fc781182,1-3 Years
2. What's your fit?,b7f7acb4-ad39-42ef-b1b9-ab2e40f20c49,Narrow
5. When was your last eye exam?,b7f7acb4-ad39-42ef-b1b9-ab2e40f20c49,1-3 Years
4. Which colors do you like?,b7f7acb4-ad39-42ef-b1b9-ab2e40f20c49,Tortoise
1. What are you looking for?,b7f7acb4-ad39-42ef-b1b9-ab2e40f20c49,Men's Styles
3. How old are you?,b7f7acb4-ad39-42ef-b1b9-ab2e40f20c49,Round
3. How old are you?,b83e0285-bee3-45e1-a797-562332794364,Round
1. What are you looking for?,b83e0285-bee3-45e1-a797-562332794364,Women's Styles
4. Which colors do you like?,b83e0285-bee3-45e1-a797-562332794364,Neutral
2. What's your fit?,b83e0285-bee3-45e1-a797-562332794364,Narrow
5. When was your last eye exam?,b83e0285-bee3-45e1-a797-562332794364,1-3 Years
1. What are you looking for?,b883b8ae-5df7-4fb8-9f28-a70b89801d63,Women's Styles
3. How old are you?,b883b8ae-5df7-4fb8-9f28-a70b89801d63,Round
2. What's your fit?,b883b8ae-5df7-4fb8-9f28-a70b89801d63,Narrow
5. When was your last eye exam?,b883b8ae-5df7-4fb8-9f28-a70b89801d63,1-3 Years
4. Which colors do you like?,b883b8ae-5df7-4fb8-9f28-a70b89801d63,Tortoise
1. What are you looking for?,b9667bd2-6af7-4bf1-932d-8364a5130b09,Men's Styles
5. When was your last eye exam?,b995206f-5dba-440c-abfb-adad141177a1,1-3 Years
3. How old are you?,b995206f-5dba-440c-abfb-adad141177a1,Rectangular
2. What's your fit?,b995206f-5dba-440c-abfb-adad141177a1,Narrow
4. Which colors do you like?,b995206f-5dba-440c-abfb-adad141177a1,Black
1. What are you looking for?,b995206f-5dba-440c-abfb-adad141177a1,I'm not sure. Let's skip it.
2. What's your fit?,ba8f8248-5a55-4bae-9a0c-48371a2e43b9,Wide
3. How old are you?,ba8f8248-5a55-4bae-9a0c-48371a2e43b9,Rectangular
4. Which colors do you like?,ba8f8248-5a55-4bae-9a0c-48371a2e43b9,Two-Tone
1. What are you looking for?,ba8f8248-5a55-4bae-9a0c-48371a2e43b9,Women's Styles
5. When was your last eye exam?,baa64cbd-b756-4093-9174-a402f5a2d523,<1 Year
4. Which colors do you like?,baa64cbd-b756-4093-9174-a402f5a2d523,Crystal
1. What are you looking for?,baa64cbd-b756-4093-9174-a402f5a2d523,Women's Styles
2. What's your fit?,baa64cbd-b756-4093-9174-a402f5a2d523,Narrow
3. How old are you?,baa64cbd-b756-4093-9174-a402f5a2d523,Square
5. When was your last eye exam?,bae1cfce-0657-417c-a7e7-45ef26195c9d,<1 Year
3. How old are you?,bae1cfce-0657-417c-a7e7-45ef26195c9d,Rectangular
2. What's your fit?,bae1cfce-0657-417c-a7e7-45ef26195c9d,Wide
4. Which colors do you like?,bae1cfce-0657-417c-a7e7-45ef26195c9d,Tortoise
1. What are you looking for?,bae1cfce-0657-417c-a7e7-45ef26195c9d,Men's Styles
1. What are you looking for?,bcf9588b-eec7-4b66-8c3e-568261203e3b,Men's Styles
3. How old are you?,bcf9588b-eec7-4b66-8c3e-568261203e3b,Square
2. What's your fit?,bcf9588b-eec7-4b66-8c3e-568261203e3b,Narrow
4. Which colors do you like?,bcf9588b-eec7-4b66-8c3e-568261203e3b,Black
5. When was your last eye exam?,bd4ad9be-0086-41b4-8640-c17488149d59,3+ Years
3. How old are you?,bd4ad9be-0086-41b4-8640-c17488149d59,Rectangular
1. What are you looking for?,bd4ad9be-0086-41b4-8640-c17488149d59,Men's Styles
4. Which colors do you like?,bd4ad9be-0086-41b4-8640-c17488149d59,Tortoise
2. What's your fit?,bd4ad9be-0086-41b4-8640-c17488149d59,Wide
2. What's your fit?,bdff6799-72ae-4c55-b118-526a4b1ce3ef,Narrow
5. When was your last eye exam?,bdff6799-72ae-4c55-b118-526a4b1ce3ef,1-3 Years
4. Which colors do you like?,bdff6799-72ae-4c55-b118-526a4b1ce3ef,Crystal
1. What are you looking for?,bdff6799-72ae-4c55-b118-526a4b1ce3ef,Women's Styles
3. How old are you?,bdff6799-72ae-4c55-b118-526a4b1ce3ef,Round
1. What are you looking for?,bebde145-39c6-4727-b089-1a927bb0a94d,Women's Styles
5. When was your last eye exam?,bebde145-39c6-4727-b089-1a927bb0a94d,<1 Year
2. What's your fit?,bebde145-39c6-4727-b089-1a927bb0a94d,Narrow
3. How old are you?,bebde145-39c6-4727-b089-1a927bb0a94d,Rectangular
4. Which colors do you like?,bebde145-39c6-4727-b089-1a927bb0a94d,Black
2. What's your fit?,bff2880c-0830-4168-a3d5-d757e7619f35,Wide
1. What are you looking for?,bff2880c-0830-4168-a3d5-d757e7619f35,Men's Styles
2. What's your fit?,c08a64b5-8938-4dc5-97e7-e33f0b6ba1da,Medium
1. What are you looking for?,c08a64b5-8938-4dc5-97e7-e33f0b6ba1da,Women's Styles
3. How old are you?,c08a64b5-8938-4dc5-97e7-e33f0b6ba1da,Rectangular
1. What are you looking for?,c27c8ff1-6049-4b92-9c19-8db32678a961,Men's Styles
2. What's your fit?,c3076f63-a13a-4644-b94d-64a493c20524,Narrow
1. What are you looking for?,c3076f63-a13a-4644-b94d-64a493c20524,Men's Styles
1. What are you looking for?,c3f2e226-0143-422e-b78a-292ddec7c590,Men's Styles
2. What's your fit?,c3f2e226-0143-422e-b78a-292ddec7c590,Medium
3. How old are you?,c3f2e226-0143-422e-b78a-292ddec7c590,No Preference
1. What are you looking for?,c464747a-764f-443c-8059-da8fb147df7d,Men's Styles
4. Which colors do you like?,c464747a-764f-443c-8059-da8fb147df7d,Black
2. What's your fit?,c464747a-764f-443c-8059-da8fb147df7d,Wide
5. When was your last eye exam?,c464747a-764f-443c-8059-da8fb147df7d,<1 Year
3. How old are you?,c464747a-764f-443c-8059-da8fb147df7d,Rectangular
2. What's your fit?,c522a18f-68dd-447d-ba13-8aa417e8ac6f,Narrow
4. Which colors do you like?,c522a18f-68dd-447d-ba13-8aa417e8ac6f,Two-Tone
3. How old are you?,c522a18f-68dd-447d-ba13-8aa417e8ac6f,Round
1. What are you looking for?,c522a18f-68dd-447d-ba13-8aa417e8ac6f,Men's Styles
1. What are you looking for?,c543ace4-420d-47d7-af9a-c1254c1e51a8,Men's Styles
2. What's your fit?,c543ace4-420d-47d7-af9a-c1254c1e51a8,I'm not sure. Let's skip it.
3. How old are you?,c543ace4-420d-47d7-af9a-c1254c1e51a8,Square
1. What are you looking for?,c545f7dd-3833-4b4e-ab1f-bb478edf76f0,Men's Styles
2. What's your fit?,c545f7dd-3833-4b4e-ab1f-bb478edf76f0,Narrow
2. What's your fit?,c54dfe8b-6f02-415d-8887-4a9da72e8359,I'm not sure. Let's skip it.
4. Which colors do you like?,c54dfe8b-6f02-415d-8887-4a9da72e8359,Black
3. How old are you?,c54dfe8b-6f02-415d-8887-4a9da72e8359,Rectangular
5. When was your last eye exam?,c54dfe8b-6f02-415d-8887-4a9da72e8359,3+ Years
1. What are you looking for?,c54dfe8b-6f02-415d-8887-4a9da72e8359,Women's Styles
1. What are you looking for?,c7bab9b6-36de-4282-88c6-0ab38ff8e8d3,Men's Styles
2. What's your fit?,c7bab9b6-36de-4282-88c6-0ab38ff8e8d3,Medium
2. What's your fit?,c7f691fa-a66c-4b88-bdc5-3f81a94f1a13,Medium
1. What are you looking for?,c7f691fa-a66c-4b88-bdc5-3f81a94f1a13,Men's Styles
3. How old are you?,c8143943-1565-428e-8606-bf872b84e2fb,Rectangular
4. Which colors do you like?,c8143943-1565-428e-8606-bf872b84e2fb,Tortoise
1. What are you looking for?,c8143943-1565-428e-8606-bf872b84e2fb,Women's Styles
2. What's your fit?,c8143943-1565-428e-8606-bf872b84e2fb,Medium
2. What's your fit?,c82ab9ac-9484-47e9-bed1-d4b39d17bdbd,Medium
1. What are you looking for?,c82ab9ac-9484-47e9-bed1-d4b39d17bdbd,I'm not sure. Let's skip it.
3. How old are you?,c82ab9ac-9484-47e9-bed1-d4b39d17bdbd,Round
4. Which colors do you like?,c82ab9ac-9484-47e9-bed1-d4b39d17bdbd,Tortoise
2. What's your fit?,c8ab25ec-4184-4c13-837b-477d5e01d70c,Medium
3. How old are you?,c8ab25ec-4184-4c13-837b-477d5e01d70c,Rectangular
4. Which colors do you like?,c8ab25ec-4184-4c13-837b-477d5e01d70c,Tortoise
1. What are you looking for?,c8ab25ec-4184-4c13-837b-477d5e01d70c,Men's Styles
3. How old are you?,c8b9c198-41c3-430a-8f85-cf1a12daf447,Rectangular
2. What's your fit?,c8b9c198-41c3-430a-8f85-cf1a12daf447,Wide
4. Which colors do you like?,c8b9c198-41c3-430a-8f85-cf1a12daf447,Two-Tone
1. What are you looking for?,c8b9c198-41c3-430a-8f85-cf1a12daf447,Women's Styles
5. When was your last eye exam?,c8b9c198-41c3-430a-8f85-cf1a12daf447,Not Sure. Let's Skip It
2. What's your fit?,ca6a3849-63a5-4cc8-b7d7-16d27a507834,Narrow
4. Which colors do you like?,ca6a3849-63a5-4cc8-b7d7-16d27a507834,Tortoise
1. What are you looking for?,ca6a3849-63a5-4cc8-b7d7-16d27a507834,Men's Styles
5. When was your last eye exam?,ca6a3849-63a5-4cc8-b7d7-16d27a507834,1-3 Years
3. How old are you?,ca6a3849-63a5-4cc8-b7d7-16d27a507834,Rectangular
4. Which colors do you like?,ca8669b1-2e38-4914-97fe-722bf8cedf14,Two-Tone
1. What are you looking for?,ca8669b1-2e38-4914-97fe-722bf8cedf14,Men's Styles
2. What's your fit?,ca8669b1-2e38-4914-97fe-722bf8cedf14,I'm not sure. Let's skip it.
3. How old are you?,ca8669b1-2e38-4914-97fe-722bf8cedf14,Rectangular
5. When was your last eye exam?,ca8669b1-2e38-4914-97fe-722bf8cedf14,Not Sure. Let's Skip It
2. What's your fit?,cab51c56-935e-4e9e-b33a-fae4cde0a29a,Narrow
5. When was your last eye exam?,cab51c56-935e-4e9e-b33a-fae4cde0a29a,Not Sure. Let's Skip It
4. Which colors do you like?,cab51c56-935e-4e9e-b33a-fae4cde0a29a,Tortoise
3. How old are you?,cab51c56-935e-4e9e-b33a-fae4cde0a29a,Square
1. What are you looking for?,cab51c56-935e-4e9e-b33a-fae4cde0a29a,Women's Styles
2. What's your fit?,cad79aaa-54e7-4cde-9c3c-3be795acc7f2,Narrow
4. Which colors do you like?,cad79aaa-54e7-4cde-9c3c-3be795acc7f2,Tortoise
3. How old are you?,cad79aaa-54e7-4cde-9c3c-3be795acc7f2,Rectangular
5. When was your last eye exam?,cad79aaa-54e7-4cde-9c3c-3be795acc7f2,<1 Year
1. What are you looking for?,cad79aaa-54e7-4cde-9c3c-3be795acc7f2,Men's Styles
2. What's your fit?,ccdedce6-4a85-4dac-90a1-466468c198c2,Narrow
1. What are you looking for?,ccdedce6-4a85-4dac-90a1-466468c198c2,Men's Styles
2. What's your fit?,cda2daac-8cd0-4553-ae76-106dd26b786b,Wide
1. What are you looking for?,cda2daac-8cd0-4553-ae76-106dd26b786b,Men's Styles
3. How old are you?,ce32489a-69a1-4d16-ad3b-773095a37acc,Rectangular
1. What are you looking for?,ce32489a-69a1-4d16-ad3b-773095a37acc,I'm not sure. Let's skip it.
4. Which colors do you like?,ce32489a-69a1-4d16-ad3b-773095a37acc,Tortoise
5. When was your last eye exam?,ce32489a-69a1-4d16-ad3b-773095a37acc,<1 Year
2. What's your fit?,ce32489a-69a1-4d16-ad3b-773095a37acc,Medium
2. What's your fit?,cf64cd28-d734-4845-bf3d-cde41b45a4a3,Narrow
4. Which colors do you like?,cf64cd28-d734-4845-bf3d-cde41b45a4a3,Crystal
1. What are you looking for?,cf64cd28-d734-4845-bf3d-cde41b45a4a3,Men's Styles
3. How old are you?,cf64cd28-d734-4845-bf3d-cde41b45a4a3,No Preference
2. What's your fit?,cfb77ec3-d068-43ea-bb02-d80bb6032476,Medium
1. What are you looking for?,cfb77ec3-d068-43ea-bb02-d80bb6032476,Women's Styles
1. What are you looking for?,d04e2f21-88e0-467e-80e8-4bd00033c87a,Men's Styles
2. What's your fit?,d04e2f21-88e0-467e-80e8-4bd00033c87a,Narrow
1. What are you looking for?,d0aa6ad6-ac06-44b5-a86c-c21ac204156e,Women's Styles
5. When was your last eye exam?,d10a02a2-a22b-4e78-a95a-2b03fc563d16,<1 Year
2. What's your fit?,d10a02a2-a22b-4e78-a95a-2b03fc563d16,Wide
1. What are you looking for?,d10a02a2-a22b-4e78-a95a-2b03fc563d16,Women's Styles
3. How old are you?,d10a02a2-a22b-4e78-a95a-2b03fc563d16,No Preference
4. Which colors do you like?,d10a02a2-a22b-4e78-a95a-2b03fc563d16,Crystal
1. What are you looking for?,d1111f8a-1f81-483e-ba49-9c46ddde2625,Women's Styles
4. Which colors do you like?,d1111f8a-1f81-483e-ba49-9c46ddde2625,Crystal
3. How old are you?,d1111f8a-1f81-483e-ba49-9c46ddde2625,Round
2. What's your fit?,d1111f8a-1f81-483e-ba49-9c46ddde2625,Narrow
5. When was your last eye exam?,d1111f8a-1f81-483e-ba49-9c46ddde2625,<1 Year
1. What are you looking for?,d2864224-9a26-4499-852e-c169f040dab6,Women's Styles
2. What's your fit?,d2864224-9a26-4499-852e-c169f040dab6,Wide
1. What are you looking for?,d2fa7535-36f6-4819-94b1-6a926c475ea9,Women's Styles
5. When was your last eye exam?,d3203b7f-0f50-4cdd-936f-c66d12285b7f,<1 Year
1. What are you looking for?,d3203b7f-0f50-4cdd-936f-c66d12285b7f,Women's Styles
4. Which colors do you like?,d3203b7f-0f50-4cdd-936f-c66d12285b7f,Tortoise
2. What's your fit?,d3203b7f-0f50-4cdd-936f-c66d12285b7f,Wide
3. How old are you?,d3203b7f-0f50-4cdd-936f-c66d12285b7f,Rectangular
4. Which colors do you like?,d3e7b9a1-e422-4bf3-b05d-4e9ed5be6851,Tortoise
3. How old are you?,d3e7b9a1-e422-4bf3-b05d-4e9ed5be6851,Square
2. What's your fit?,d3e7b9a1-e422-4bf3-b05d-4e9ed5be6851,Narrow
1. What are you looking for?,d3e7b9a1-e422-4bf3-b05d-4e9ed5be6851,Men's Styles
5. When was your last eye exam?,d3e7b9a1-e422-4bf3-b05d-4e9ed5be6851,<1 Year
1. What are you looking for?,d44a146a-2108-48f2-a814-2323901f7c04,Men's Styles
5. When was your last eye exam?,d44a146a-2108-48f2-a814-2323901f7c04,<1 Year
4. Which colors do you like?,d44a146a-2108-48f2-a814-2323901f7c04,Black
3. How old are you?,d44a146a-2108-48f2-a814-2323901f7c04,Round
2. What's your fit?,d44a146a-2108-48f2-a814-2323901f7c04,Medium
3. How old are you?,d45934d2-ead1-46ad-8224-ccf9932e2584,Square
2. What's your fit?,d45934d2-ead1-46ad-8224-ccf9932e2584,Medium
1. What are you looking for?,d45934d2-ead1-46ad-8224-ccf9932e2584,Women's Styles
4. Which colors do you like?,d4affb84-a9c9-4f6d-8d4b-b02cf23a5d60,Black
3. How old are you?,d4affb84-a9c9-4f6d-8d4b-b02cf23a5d60,Square
1. What are you looking for?,d4affb84-a9c9-4f6d-8d4b-b02cf23a5d60,Women's Styles
2. What's your fit?,d4affb84-a9c9-4f6d-8d4b-b02cf23a5d60,Narrow
